frame_time;clinton_anger;clinton_contempt;clinton_disgust;clinton_fear;clinton_happiness;clinton_neutral;clinton_sadness;clinton_surprise;clinton_visible;;frame_time;trump_anger;trump_contempt;trump_disgust;trump_fear;trump_happiness;trump_neutral;trump_sadness;trump_surprise;trump_visible;url
560;0.0002765502;0.03326813;0.000465018064;2.12172217e-05;0.0142879914;0.90703845;0.0442063846;0.0004362687;True;;560;0.2756035;0.0323759578;0.06654027;0.000722924538;0.005409611;0.5809236;0.009006844;0.029417254;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame560.jpg
565;0.000744071265;0.008492056;0.0004495426;2.86853956e-05;0.11387109;0.864030242;0.0119166477;0.000467684877;True;;565;0.31608206;0.0161122289;0.0555369854;7.336942e-05;0.00222094334;0.5927296;0.00185141456;0.015393381;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame565.jpg
570;0.000111367408;0.004736131;0.0001407773;1.24712608e-06;0.310429245;0.6810572;0.00332749542;0.000196534762;True;;570;0.327614218;0.006351551;0.08173591;0.00263050781;0.0002608167;0.376955628;0.009315649;0.195135742;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame570.jpg
575;0.0003079237;0.004353892;0.000265082519;6.67524773e-06;0.09579376;0.893919766;0.004993338;0.0003595361;True;;575;0.130519852;0.0154888;0.04881673;0.00354256388;0.003845061;0.6581155;0.0172215737;0.12244992;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame575.jpg
580;0.00081513467;0.008867646;0.0009775461;4.40943477e-05;0.136896834;0.7964652;0.0554769933;0.000456528447;True;;580;0.181700513;0.0252986886;0.0500167;0.00130440714;0.00238384772;0.6800747;0.007088933;0.05213224;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame580.jpg
585;0.000205389224;0.00431581866;0.000326872861;1.17813961e-05;0.0531348847;0.8767019;0.06514135;0.000162036784;True;;585;0.08427401;0.0205724631;0.0312280469;0.000720966433;0.0110931862;0.824833;0.00718571153;0.0200926643;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame585.jpg
590;0.000163958422;0.00220004586;4.65755438e-05;1.09154826e-05;0.0989670455;0.8842179;0.0141866868;0.000206856479;True;;590;0.2882024;0.0361129828;0.0586284772;0.003613522;0.00174141279;0.542020559;0.0143300667;0.0553505346;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame590.jpg
595;0.000114622722;0.0023741764;5.77874962e-05;2.679302e-05;0.0408560224;0.9249233;0.031221699;0.0004256144;True;;595;0.158431247;0.01236727;0.06051739;0.000489597965;0.00503606256;0.737897754;0.017701786;0.00755888643;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame595.jpg
600;0.000283337024;0.00762920827;0.000614951365;1.1134237e-05;0.222546235;0.718001068;0.0507294051;0.000184670425;True;;600;0.08554034;0.0056382427;0.0521887764;0.000139468539;0.00238783075;0.772616863;0.007702956;0.07378554;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame600.jpg
605;0.00041844754;0.00533716;0.000207269462;1.84956e-05;0.106025308;0.8830342;0.004032794;0.0009263164;True;;605;0.0103230011;0.00781056471;0.01400311;0.00239280239;0.00700614043;0.8852066;0.040812768;0.03244501;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame605.jpg
