clinton_anger,clinton_contempt,clinton_disgust,clinton_fear,clinton_happiness,clinton_neutral,clinton_sadness,clinton_surprise,clinton_visible,frame_time,trump_anger,trump_contempt,trump_disgust,trump_fear,trump_happiness,trump_neutral,trump_sadness,trump_surprise,trump_visible,url
,,,,,,,,False,415,0.2787549,0.0130031565,0.0513361134,0.000221404916,0.0003185395,0.634997964,0.009378031,0.0119899381,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate415.jpg
0.00014532535,0.00359570025,0.000106169908,2.10376061e-06,6.853224e-05,0.9495606,0.0463743955,0.0001472034,True,420,0.168777287,0.4536979,0.0228550751,0.000218154732,0.007407195,0.3220764,0.004653659,0.020314334,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate420.jpg
9.35262942e-05,0.008472288,0.0002073393,3.993144e-06,5.47709933e-05,0.9015609,0.08940549,0.000201705509,True,440,0.0822746158,0.0432217531,0.0234214216,0.000128036292,0.00327760074,0.831708,0.00720552169,0.008763012,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate440.jpg
0.000137723764,0.00516121928,0.000351981871,4.23832853e-06,7.562749e-05,0.869922,0.12412671,0.0002205202,True,445,0.08370422,0.0209786668,0.0249784421,0.000404089835,0.001335298,0.851843238,0.006547467,0.0102085574,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate445.jpg
5.30212055e-05,0.0005663654,6.61026061e-05,1.75019784e-06,2.22192721e-05,0.9402228,0.05890195,0.000165789039,True,450,0.474884659,0.0224735886,0.043502707,0.00236948952,0.00016636317,0.428467453,0.00422439,0.0239113532,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate450.jpg
6.71474045e-05,0.00332647027,0.00023540821,3.00598481e-06,0.000273207,0.931344032,0.0645409,0.000209823353,True,455,0.23330459,0.0146582071,0.05419388,0.000105769272,0.00125090277,0.6912692,0.002582365,0.00263504847,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate455.jpg
9.343457e-05,0.00310164387,0.000195206652,8.29407054e-06,0.0005709224,0.9464457,0.04905497,0.0005298156,True,460,0.151764587,0.008179168,0.0528366119,6.55102e-05,0.006296847,0.7382839,0.00220188452,0.0403715037,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate460.jpg
0.00628574239,0.0037719328,0.00333285169,0.00250147376,0.00134442269,0.904443741,0.062034566,0.0162852816,True,465,0.0119523369,0.00319543271,0.0132085243,1.18556466e-06,0.0737193,0.8643283,0.000388838118,0.0332060345,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate465.jpg
0.0008085052,0.00338338921,0.0003128877,3.4684e-05,0.000601257663,0.9804139,0.0134799462,0.000965401239,True,470,0.252050817,0.0222293679,0.08402247,0.0004715526,0.004239645,0.608299,0.0135995857,0.0150875608,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate470.jpg
3.48746e-05,0.00228678971,0.0001050667,9.279206e-07,0.000247831165,0.9505756,0.0466093533,0.000139594616,True,475,0.179876268,0.167884722,0.05362007,0.000349371257,0.0181912426,0.551701,0.004521737,0.0238555633,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate475.jpg
0.000150804917,0.007588902,0.000232519989,7.621601e-06,0.00764851738,0.9327008,0.05109772,0.000573119847,True,480,0.03152433,0.08471701,0.0104229795,2.30629321e-05,0.0014523085,0.8685684,0.00220101839,0.00109084428,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate480.jpg
7.989881e-05,0.00134596846,7.842834e-05,1.29629086e-06,0.0001217784,0.955826044,0.04237286,0.000173723965,True,485,0.09745386,0.0121538192,0.04375961,0.0001921227,0.00185907318,0.8110849,0.00229890877,0.0311976522,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate485.jpg
0.0003402446,0.00166168751,0.000273147161,9.854932e-06,0.0005612917,0.9325993,0.06400496,0.0005495007,True,490,0.057618022,0.0166114382,0.0317854844,3.76194221e-05,0.0126937842,0.868163347,0.00147175009,0.0116185714,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate490.jpg
6.948856e-05,0.00205590646,0.0001429595,2.93824087e-06,0.000114500413,0.9329651,0.06450918,0.000139900847,True,495,0.0408817641,0.00598645629,0.03234267,0.000208256926,0.0004045892,0.8488419,0.06540075,0.00593360746,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate495.jpg
0.000117739757,0.0181283671,0.000324149383,2.73915816e-06,0.004236142,0.944434,0.0325275362,0.000229312034,True,500,0.0305225346,0.0117701115,0.03401043,0.0001549171,0.0271383729,0.8318031,0.00372021832,0.0608803332,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate500.jpg
0.00125647662,0.004005695,0.000749678467,6.210701e-05,0.00268032472,0.9093089,0.08067567,0.00126111042,True,505,0.235515237,0.0187698919,0.0776392445,0.0014920081,0.006544264,0.6175294,0.01199676,0.0305131823,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate505.jpg
0.000270486053,0.00316768279,0.000165372563,5.92580636e-06,0.005682672,0.9727503,0.0172545575,0.000702993944,True,510,0.316974521,0.012402446,0.08597181,0.0004412482,0.0037265257,0.560684443,0.0148400618,0.004958942,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate510.jpg
0.000339947874,0.000711008557,0.000128641652,3.20651816e-06,0.000473346619,0.975795865,0.0221861787,0.0003618064,True,515,0.35444966,0.0126932934,0.0877462551,0.0004249785,0.00328885135,0.522465169,0.00707457028,0.0118572386,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate515.jpg
0.00209809258,0.005617556,0.0006752156,6.56185948e-05,0.00402068673,0.9516407,0.03474907,0.001133064,True,520,0.06145172,0.008019337,0.0263441931,3.891112e-05,0.009394127,0.876883268,0.00163679756,0.0162316412,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate520.jpg
,,,,,,,,False,525,0.0008961184,0.101937838,0.004174424,5.892453e-05,0.240498066,0.571966469,0.001066465,0.07940169,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate525.jpg
,,,,,,,,False,530,0.00185150583,0.220766112,0.00160990073,0.000119416291,0.148812279,0.616694152,0.00231193379,0.007834698,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate530.jpg
,,,,,,,,False,535,5.62246423e-05,0.0158357136,0.000223928859,1.92709672e-06,0.7766701,0.19912535,0.000100243313,0.007986509,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate535.jpg
,,,,,,,,False,540,0.230472267,0.008124152,0.011392259,0.000769161968,6.332643e-05,0.5968152,0.151655644,0.00070793,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate540.jpg
0.00138008,0.0158138778,0.00171909737,5.8335896e-05,0.156624451,0.8014176,0.00464155851,0.0183450319,True,565,,,,,,,,,False,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate565.jpg
0.000966014341,0.0350883,0.00183195493,9.450189e-06,0.270782083,0.6860119,0.004301637,0.00100863806,True,570,,,,,,,,,False,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate570.jpg
0.000406013045,0.00570735428,0.00170552614,2.91218312e-05,0.0374919958,0.93923,0.00515389862,0.01027604,True,575,0.139409363,0.0119121019,0.00417125737,7.23477e-05,1.29788179e-06,0.4938609,0.350452721,0.000120015793,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate575.jpg
0.00656245928,0.0104512069,0.01680486,0.000126071856,0.00319318217,0.912247956,0.0277850945,0.0228291452,True,580,0.1195046,0.005839091,0.001331865,2.84317648e-05,2.21278825e-07,0.5591837,0.3140511,6.09474228e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate580.jpg
4.203578e-05,0.001210373,0.000460635929,4.16945568e-06,0.00473737856,0.980774,0.004446156,0.00832526,True,585,0.312091231,0.00352828088,0.00149498577,8.823781e-06,3.107467e-07,0.205847174,0.477020979,8.18673e-06,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate585.jpg
0.00066903804,0.00428160047,0.001510386,8.033397e-06,0.156829745,0.763729334,0.000418881,0.0725529939,True,590,0.221156463,0.0170289874,0.00428801449,3.58651846e-06,4.17387446e-06,0.219110444,0.5384041,4.20240076e-06,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate590.jpg
0.00108295062,0.0124805355,0.001435202,4.17967021e-05,0.103933617,0.8729819,0.00366893457,0.00437506754,True,595,0.009550908,0.0132254167,0.00128173572,2.592038e-07,0.0002781603,0.9753374,0.000287967181,3.81813879e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate595.jpg
0.000894092,0.00170790963,0.000359610363,5.639438e-05,0.000870656,0.985340953,0.005486597,0.00528379064,True,600,0.223699823,0.01259658,0.0009748779,3.19443052e-06,8.792068e-07,0.5275119,0.235207781,5.001648e-06,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate600.jpg
0.0006677255,0.0125213536,0.00208840938,2.13131825e-05,0.117748953,0.842940748,0.00450004172,0.0195114557,True,605,0.206785575,0.0174490735,0.00123182556,2.17678871e-06,6.967767e-07,0.547689259,0.226836786,4.57731267e-06,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate605.jpg
0.0002269314,0.0163725428,0.000397948228,3.790985e-06,0.05081736,0.9263156,0.00270773866,0.00315811066,True,610,0.109220445,0.09663659,0.00346930418,9.778493e-06,2.67225278e-05,0.6686443,0.121962562,3.03067081e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate610.jpg
0.0001235896,0.00358773186,0.000592449331,1.23590253e-05,0.026702486,0.9474662,0.00377458334,0.0177405942,True,615,0.2863429,0.0153931789,0.00480101025,1.38764844e-05,1.657825e-06,0.239659473,0.45376873,1.91775289e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate615.jpg
0.00254989974,0.01895578,0.00254507712,1.94444365e-05,0.007017426,0.9480806,0.01768063,0.003151121,True,620,0.236429349,0.0123019973,0.0040149386,3.66612767e-05,5.848524e-07,0.374078959,0.373084247,5.324954e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate620.jpg
0.000166278231,0.00304189138,0.00036876087,1.75724581e-05,0.00154478149,0.980531931,0.0108938683,0.003434911,True,625,0.101906061,0.0139688076,0.00153509458,1.77020638e-06,1.14125974e-07,0.204004347,0.678580165,3.616701e-06,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate625.jpg
1.85636545e-05,0.00159574416,0.0001431081,6.39723339e-06,0.00725281565,0.979737759,0.001980957,0.00926462747,True,630,0.46445787,0.009599444,0.00210495666,3.29256327e-05,2.92193135e-06,0.3832028,0.140561774,3.73204457e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate630.jpg
1.37086954e-05,0.00119819469,0.000194809472,1.05595041e-06,0.00610808656,0.97146523,0.00189178553,0.0191271044,True,635,0.263260663,0.008389473,0.00155326154,7.517051e-06,1.39812857e-06,0.425476223,0.301302969,8.502319e-06,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate635.jpg
0.00349878264,0.008312537,0.00240751659,7.740935e-05,0.0310311411,0.862187862,0.00117347308,0.09131125,True,640,0.344642222,0.0123575879,0.00324552786,5.20361164e-06,5.66490655e-07,0.402690172,0.237043127,1.55834587e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate640.jpg
0.0001795102,0.00280063064,0.000727472,3.62860283e-06,0.002736657,0.9797571,0.00245542661,0.0113396021,True,645,0.178405136,0.0322705843,0.0141324895,4.851816e-05,1.90853734e-05,0.251695484,0.523408055,2.06336917e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate645.jpg
,,,,,,,,False,675,0.329735816,0.02296247,0.100432537,0.000429324864,0.00326152332,0.5136992,0.0113337338,0.0181454346,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate675.jpg
,,,,,,,,False,680,0.0126769487,0.0313134827,0.00756039424,0.0005228441,0.0057004774,0.3611201,0.001819223,0.5792865,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate680.jpg
0.006032608,0.00218044687,0.00237832661,0.000756019144,0.00177403179,0.938732266,0.0244469345,0.0236993469,True,685,0.00799993,0.00551971141,0.00331131043,0.0023015507,0.000447463681,0.8903365,0.07273631,0.01734723,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate685.jpg
0.00251533929,0.00161356281,0.0006668921,0.0006215134,0.00112168223,0.956154346,0.018904468,0.0184021685,True,690,0.396698028,0.020875698,0.03437199,0.00121396815,0.00126069691,0.5150317,0.0208497327,0.009698219,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate690.jpg
0.0070240926,0.00443544658,0.00259428634,0.000251329475,0.004737832,0.952551067,0.02076521,0.007640733,True,695,0.0198914446,0.03162835,0.0131106051,4.677214e-05,0.0112196039,0.9072414,0.00234639575,0.0145154111,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate695.jpg
7.908593e-10,1.26228921e-12,2.506269e-10,6.328386e-11,0.99999994,4.74370543e-10,2.86716961e-08,3.778308e-09,True,700,0.0306619573,0.00718884729,0.00203199731,8.97978753e-05,1.39491988e-06,0.7281076,0.230943143,0.0009752735,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate700.jpg
0.0002066834,0.00537046976,0.004016033,0.000167154314,0.0136401625,0.91259253,0.0542719066,0.009735057,True,705,0.0469412878,0.0400019921,0.00348577136,0.0002318779,2.78286243e-05,0.7971382,0.1085798,0.003593247,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate705.jpg
0.000928896538,0.009876493,0.005271694,6.37708363e-05,0.0453851856,0.8846083,0.007412886,0.0464527346,True,710,0.009378202,0.00108436,0.000221663751,4.36338632e-05,1.44267278e-06,0.9611759,0.0263404753,0.00175432512,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate710.jpg
0.000130551241,0.00178458483,0.000864492729,3.25390138e-05,0.00138905691,0.976751149,0.009142858,0.009904773,True,715,0.0538526922,0.00243069348,0.0006770422,1.13164688e-05,2.64723326e-07,0.8164979,0.126478851,5.1214407e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate715.jpg
0.00151483773,0.0114991758,0.004662568,3.04827736e-05,0.0565369464,0.8960438,0.0112575386,0.0184546951,True,720,0.02766986,0.013690901,0.00174992671,7.021408e-05,2.453736e-06,0.6030857,0.353270829,0.000460105832,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate720.jpg
0.000516919768,0.00357333082,0.0036690617,2.49647655e-05,0.0171410479,0.9349926,0.002403695,0.03767837,True,725,0.09388023,0.03912495,0.0106104892,0.000118525459,3.619562e-05,0.383061469,0.4730092,0.000158962866,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate725.jpg
0.008001485,0.01686757,0.0101138605,0.000221637354,0.322066963,0.6238732,0.00346732233,0.0153880063,True,730,0.3797616,0.00763572427,0.00150029466,1.09283528e-05,1.45321826e-06,0.5893412,0.0217087585,4.00017125e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate730.jpg
0.000436763978,0.005593064,0.0017250973,1.31742954e-05,0.3532251,0.6343583,0.00186336,0.00278512063,True,735,0.367643774,0.0106188664,0.0010547745,5.25400537e-06,2.09097053e-07,0.533172667,0.08748801,1.64628964e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate735.jpg
0.0003795616,0.00246938458,0.00314786634,1.27358489e-05,0.893547535,0.098421216,0.0007621368,0.001259565,True,740,0.181837335,0.0104323793,0.000619041559,1.026868e-06,9.291371e-08,0.6292265,0.177880362,3.25821748e-06,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate740.jpg
0.000625711342,0.004656271,0.00163092511,2.0960963e-06,0.492382675,0.498333544,0.00024240659,0.002126381,True,745,0.189849481,0.02057891,0.003859184,2.79879782e-06,2.27560065e-07,0.213338524,0.572357833,1.30474155e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate745.jpg
0.000652167131,0.022148151,0.002410745,0.003413994,0.008386527,0.7019828,0.021275308,0.239730328,True,750,0.569961548,0.03900028,0.00682821125,0.000120240766,1.15708428e-06,0.199937612,0.183728188,0.000422741636,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate750.jpg
0.0157610252,0.0114909876,0.0109795732,0.000472459564,0.05373249,0.7780718,0.00208028173,0.12741138,True,755,0.3866615,0.009412758,0.0017087,4.4206854e-06,7.309287e-07,0.5609723,0.04121967,1.993883e-05,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate755.jpg
,,,,,,,,False,775,0.253142,0.02738239,0.05374414,0.00117101741,0.000714996946,0.5917993,0.06585052,0.00619561,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate775.jpg
,,,,,,,,False,780,0.274450779,0.0105988095,0.0537450239,0.000125550956,0.00214320933,0.633252144,0.003270233,0.0224142615,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate780.jpg
0.00327095739,0.003587264,0.00123942981,0.00026799948,0.0012912316,0.937276065,0.0501250364,0.00294204173,True,785,0.226151437,0.0517765768,0.06692321,0.000339160964,0.00159823056,0.6259397,0.009782911,0.01748874,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate785.jpg
0.008171868,0.00543736434,0.00359518453,0.0013757241,0.005724421,0.92325604,0.0357880071,0.0166514143,True,790,0.0115906978,0.0135753453,0.00750920363,0.00300061353,0.04833236,0.5294156,0.00561972661,0.380956441,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate790.jpg
0.0187190454,0.005363454,0.006029684,0.005261567,0.00786881149,0.882842839,0.04130535,0.0326092541,True,795,0.116866447,0.007200211,0.100168444,0.000451145461,0.000268476142,0.7079131,0.0319732241,0.0351589434,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate795.jpg
0.00023649614,0.0252375528,0.000120460252,3.34632841e-06,0.242378145,0.7178004,0.0141503429,7.329495e-05,True,800,0.0210014116,0.00738891261,0.00678487169,0.000456726819,0.00320111285,0.882950842,0.009546292,0.06866981,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate800.jpg
0.00216382113,0.0042733727,0.00144763407,0.000176317728,0.01662321,0.9524156,0.016646944,0.00625312654,True,805,0.259975731,0.0101280622,0.03636849,0.000165725272,0.000628312,0.679053545,0.0052736667,0.008406482,True,https://s3-us-west-2.amazonaws.com/debateinemotion/debate3/3rd_debate805.jpg
